id,pays,code_insee,commune,departement,region,org_lon,org_lat,org_precision,org_methode,org_adresse,org_source,ctrl_lieu,ctrl_lon,ctrl_lat,ctrl_precision,drapeaux
2014-7322ae7e-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-888a2d2f-1,FR,73105,Les Échelles,73,84,5.7437,45.4523,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.7437,45.4523,commune,lieu_controle_inconnu
2014-69752e97-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-40306470-1,FR,59368,La Madeleine,59,32,3.0699,50.6541,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0699,50.6541,commune,lieu_controle_inconnu
2014-1f41d7f0-1,FR,95063,Bezons,95,11,2.2147,48.9250,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2147,48.9250,commune,lieu_controle_inconnu
2014-55b4cde3-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-947f6c4c-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-a9c60fdc-1,FR,92023,Clamart,92,11,2.2518,48.7957,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2518,48.7957,commune,lieu_controle_inconnu
2014-a9c60fdc-2,FR,92023,Clamart,92,11,2.2518,48.7957,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2518,48.7957,commune,lieu_controle_inconnu
2014-1deed448-1,FR,93066,Saint-Denis,93,11,2.3657,48.9378,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3657,48.9378,commune,lieu_controle_inconnu
2014-887ca860-1,FR,85191,La Roche-sur-Yon,85,52,-1.4162,46.6659,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.4162,46.6659,commune,lieu_controle_inconnu
2014-2c1def37-1,FR,84007,Avignon,84,93,4.8333,43.9416,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8333,43.9416,commune,lieu_controle_inconnu
2014-b8822077-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-baaf9e72-1,FR,85300,Venansault,85,52,-1.5417,46.6816,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.5417,46.6816,commune,lieu_controle_inconnu
2014-6fceea39-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-78078b3a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-6a9e96a3-1,FR,59350,Lille,59,32,3.0468,50.6311,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0468,50.6311,commune,lieu_controle_inconnu
2014-68906c68-1,FR,59234,Flers-en-Escrebieux,59,32,3.0497,50.4025,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0497,50.4025,commune,lieu_controle_inconnu
2014-24885674-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-73a57412-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-f34406b1-1,FR,59378,Marcq-en-Barœul,59,32,3.1006,50.6793,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1006,50.6793,commune,lieu_controle_inconnu
2014-f34406b1-2,FR,59378,Marcq-en-Barœul,59,32,3.1006,50.6793,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1006,50.6793,commune,lieu_controle_inconnu
2014-dbb0edf3-1,FR,59009,Villeneuve-d'Ascq,59,32,3.1619,50.6362,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1619,50.6362,commune,lieu_controle_inconnu
2014-1c027137-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,lieu_controle_inconnu
2014-b9900af8-1,FR,59350,Lille,59,32,3.0468,50.6311,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0468,50.6311,commune,lieu_controle_inconnu
2014-f9d8d936-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,lieu_controle_inconnu
2014-958affa2-1,FR,13113,Venelles,13,93,5.4991,43.5951,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,5.4991,43.5951,commune,departement_contredit_par_ville|lieu_controle_inconnu
2014-3f437707-1,FR,84054,L'Isle-sur-la-Sorgue,84,93,5.0588,43.9191,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,5.0588,43.9191,commune,lieu_controle_inconnu
2014-5d1bbff7-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,lieu_controle_inconnu
2014-6b04f3a0-1,FR,13055,Marseille,13,93,5.3806,43.2803,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3806,43.2803,commune,lieu_controle_inconnu
2014-343058f3-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8351,45.7580,commune,lieu_controle_inconnu
2014-5ee1b1ef-1,FR,91174,Corbeil-Essonnes,91,11,2.4646,48.5973,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.4646,48.5973,commune,lieu_controle_inconnu
2014-bfe66d32-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,4.8351,45.7580,commune,lieu_controle_inconnu
2014-13534efd-1,FR,69123,Lyon,69,84,4.8351,45.7580,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.8351,45.7580,commune,lieu_controle_inconnu
2014-203ab037-1,FR,69286,Rillieux-la-Pape,69,84,4.8950,45.8265,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,4.8950,45.8265,commune,lieu_controle_inconnu
2014-59a73aac-1,FR,44109,Nantes,44,52,-1.5603,47.2382,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.5603,47.2382,commune,lieu_controle_inconnu
2014-ec61aca1-1,FR,91521,Ris-Orangis,91,11,2.4104,48.6457,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4104,48.6457,commune,lieu_controle_inconnu
2014-4a5e22c4-1,FR,78646,Versailles,78,11,2.1191,48.8039,departement,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.1191,48.8039,departement,localisation_approximative|lieu_controle_inconnu
2014-b402437b-1,FR,80021,Amiens,80,32,2.2847,49.8987,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2847,49.8987,commune,lieu_controle_inconnu
2014-204f3cd9-1,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,lieu_controle_inconnu
2014-1138ae9c-1,FR,35238,Rennes,35,53,-1.6884,48.1159,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.6884,48.1159,commune,lieu_controle_inconnu
2014-e2810223-1,FR,14118,Caen,14,28,-0.3722,49.1846,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.3722,49.1846,commune,lieu_controle_inconnu
2014-f2dc064b-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,lieu_controle_inconnu
2014-20e569af-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-121443ef-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-39d20ee9-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-1b5841e5-1,FR,62498,Lens,62,32,2.8191,50.4395,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.8191,50.4395,commune,lieu_controle_inconnu
2014-d5f8af37-1,FR,49007,Angers,49,52,-0.5629,47.4819,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5629,47.4819,commune,lieu_controle_inconnu
2014-f09edae6-1,FR,79191,Niort,79,75,-0.4613,46.3274,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.4613,46.3274,commune,lieu_controle_inconnu
2014-4f74e565-1,FR,76540,Rouen,76,28,1.0912,49.4412,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.0912,49.4412,commune,lieu_controle_inconnu
2014-b89544b5-1,FR,74281,Thonon-les-Bains,74,84,6.4776,46.3745,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.4776,46.3745,commune,lieu_controle_inconnu
2014-0923568d-1,FR,57463,Metz,57,44,6.1962,49.1048,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.1962,49.1048,commune,lieu_controle_inconnu
2014-c76275d6-1,FR,44035,La Chapelle-sur-Erdre,44,52,-1.5621,47.3041,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.5621,47.3041,commune,lieu_controle_inconnu
2014-765f6b26-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2429,48.8375,commune,lieu_controle_inconnu
2014-03ed5abb-1,FR,2A004,Ajaccio,2A,94,8.7058,41.9228,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,8.7058,41.9228,commune,lieu_controle_inconnu
2014-aa0581d0-1,FR,72181,Le Mans,72,52,0.1957,47.9819,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.1957,47.9819,commune,lieu_controle_inconnu
2014-169f2ea9-1,FR,67482,Strasbourg,67,44,7.7621,48.5691,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,7.7621,48.5691,commune,lieu_controle_inconnu
2014-47465cde-1,FR,12176,Onet-le-Château,12,76,2.5614,44.3824,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.5614,44.3824,commune,lieu_controle_inconnu
2014-0e2b8ade-1,FR,29019,Brest,29,53,-4.4996,48.4085,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-4.4996,48.4085,commune,lieu_controle_inconnu
2014-f9f99638-1,FR,37261,Tours,37,24,0.6949,47.3943,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,0.6949,47.3943,commune,lieu_controle_inconnu
2014-3cac5b45-1,FR,62160,Boulogne-sur-Mer,62,32,1.6062,50.7303,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.6062,50.7303,commune,lieu_controle_inconnu
2014-691b1e4a-1,FR,31555,Toulouse,31,76,1.4328,43.6007,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,1.4328,43.6007,commune,lieu_controle_inconnu
2014-aff2f64a-1,FR,59606,Valenciennes,59,32,3.5142,50.3620,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.5142,50.3620,commune,lieu_controle_inconnu
2014-3215d1da-1,FR,56251,Theix-Noyalo,56,53,-2.6472,47.6304,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,-2.6472,47.6304,commune,lieu_controle_inconnu
2014-59392e32-1,FR,63113,Clermont-Ferrand,63,84,3.1127,45.7870,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1127,45.7870,commune,lieu_controle_inconnu
2014-6ce81c5e-1,FR,33063,Bordeaux,33,75,-0.5848,44.8624,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-0.5848,44.8624,commune,lieu_controle_inconnu
2014-e976331b-1,FR,59220,Faches-Thumesnil,59,32,3.0714,50.5956,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.0714,50.5956,commune,lieu_controle_inconnu
2014-1674c051-1,FR,59646,Wasquehal,59,32,3.1296,50.6726,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.1296,50.6726,commune,lieu_controle_inconnu
2014-47de2477-1,FR,34172,Montpellier,34,76,3.8742,43.6100,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.8742,43.6100,commune,lieu_controle_inconnu
2014-ab066f49-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-264eda16-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-b2602135-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-ec729a74-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-accdacdd-1,FR,13055,Marseille,13,93,5.3806,43.2803,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,5.3806,43.2803,commune,lieu_controle_inconnu
2014-97dc1ec2-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-4cdfaf1d-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-9c45625d-1,FR,93070,Saint-Ouen-sur-Seine,93,11,2.3329,48.9118,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.3329,48.9118,commune,lieu_controle_inconnu
2014-011fa497-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-5720fd2f-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2429,48.8375,commune,lieu_controle_inconnu
2014-d1733549-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-58e8d9d9-1,FR,74112,Epagny Metz-Tessy,74,84,6.0934,45.9430,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,6.0934,45.9430,commune,lieu_controle_inconnu
2014-51956067-1,FR,74112,Epagny Metz-Tessy,74,84,6.0934,45.9430,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,6.0934,45.9430,commune,lieu_controle_inconnu
2014-44eb59cc-1,FR,74112,Epagny Metz-Tessy,74,84,6.0934,45.9430,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,6.0934,45.9430,commune,lieu_controle_inconnu
2014-23e05783-1,FR,74112,Epagny Metz-Tessy,74,84,6.0934,45.9430,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,6.0934,45.9430,commune,lieu_controle_inconnu
2014-9b998ccf-1,FR,74112,Epagny Metz-Tessy,74,84,6.0934,45.9430,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,6.0934,45.9430,commune,departement_contredit_par_ville|lieu_controle_inconnu
2014-deb10759-1,FR,74010,Annecy,74,84,6.1264,45.9024,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.1264,45.9024,commune,lieu_controle_inconnu
2014-745c36a1-1,FR,74010,Annecy,74,84,6.1264,45.9024,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.1264,45.9024,commune,lieu_controle_inconnu
2014-ea96c70c-1,FR,74010,Annecy,74,84,6.1264,45.9024,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.1264,45.9024,commune,lieu_controle_inconnu
2014-61cbe396-1,FR,74010,Annecy,74,84,6.1264,45.9024,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.1264,45.9024,commune,lieu_controle_inconnu
2014-352e84a0-1,FR,74010,Annecy,74,84,6.1264,45.9024,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,6.1264,45.9024,commune,lieu_controle_inconnu
2014-d81a4806-1,FR,94041,Ivry-sur-Seine,94,11,2.3872,48.8125,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3872,48.8125,commune,lieu_controle_inconnu
2014-d81a4806-2,FR,94041,Ivry-sur-Seine,94,11,2.3872,48.8125,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3872,48.8125,commune,lieu_controle_inconnu
2014-1c512917-1,FR,44109,Nantes,44,52,-1.5603,47.2382,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,-1.5603,47.2382,commune,lieu_controle_inconnu
2014-11b248d9-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-c5974c7a-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-7d9b37d4-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-d942c3d7-1,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,lieu_controle_inconnu
2014-7e432553-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2429,48.8375,commune,lieu_controle_inconnu
2014-d942c3d7-2,FR,93048,Montreuil,93,11,2.4491,48.8637,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.4491,48.8637,commune,lieu_controle_inconnu
2014-435cca89-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-3accdefe-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-ce33ecc1-1,FR,93066,Saint-Denis,93,11,2.3657,48.9378,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.3657,48.9378,commune,lieu_controle_inconnu
2014-ef338fce-1,FR,92044,Levallois-Perret,92,11,2.2874,48.8946,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2874,48.8946,commune,lieu_controle_inconnu
2014-de6a77ba-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-58e8fefe-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-d7f2f43f-1,FR,92062,Puteaux,92,11,2.2384,48.8824,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,2.2384,48.8824,commune,lieu_controle_inconnu
2014-1c2dd43f-1,FR,78297,Guyancourt,78,11,2.0745,48.7735,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.0745,48.7735,commune,lieu_controle_inconnu
2014-796600f0-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-2f99e5c2-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2429,48.8375,commune,lieu_controle_inconnu
2014-38893cf0-1,FR,34172,Montpellier,34,76,3.8742,43.6100,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,3.8742,43.6100,commune,lieu_controle_inconnu
2014-f0fbdd93-1,FR,94003,Arcueil,94,11,2.3328,48.8053,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3328,48.8053,commune,lieu_controle_inconnu
2014-0f4e005d-1,FR,92012,Boulogne-Billancourt,92,11,2.2429,48.8375,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.2429,48.8375,commune,lieu_controle_inconnu
2014-115c726d-1,FR,34145,Lunel,34,76,4.1329,43.6780,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,4.1329,43.6780,commune,lieu_controle_inconnu
2014-a37632b5-1,FR,75056,Paris,75,11,2.3470,48.8589,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,2.3470,48.8589,commune,lieu_controle_inconnu
2014-956742bc-1,FR,97411,Saint-Denis,974,04,55.4444,-20.9434,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.4444,-20.9434,commune,lieu_controle_inconnu
2014-e05f55c3-1,FR,97418,Sainte-Marie,974,04,55.5234,-20.9463,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.5234,-20.9463,commune,commune_homonyme|lieu_controle_inconnu
2014-27809f40-1,FR,97411,Saint-Denis,974,04,55.4444,-20.9434,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.4444,-20.9434,commune,lieu_controle_inconnu
2014-83200290-1,FR,97411,Saint-Denis,974,04,55.4444,-20.9434,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.4444,-20.9434,commune,lieu_controle_inconnu
2014-16b109b9-1,FR,97406,La Plaine-des-Palmistes,974,04,55.6442,-21.1530,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,55.6442,-21.1530,commune,lieu_controle_inconnu
2014-8d4f27ee-1,FR,97411,Saint-Denis,974,04,55.4444,-20.9434,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.4444,-20.9434,commune,lieu_controle_inconnu
2014-61bf007e-1,FR,97418,Sainte-Marie,974,04,55.5234,-20.9463,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.5234,-20.9463,commune,commune_homonyme|lieu_controle_inconnu
2014-2e4fe222-1,FR,97415,Saint-Paul,974,04,55.3402,-21.0366,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.3402,-21.0366,commune,lieu_controle_inconnu
2014-48650094-1,FR,97415,Saint-Paul,974,04,55.3402,-21.0366,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.3402,-21.0366,commune,lieu_controle_inconnu
2014-8a950ea3-1,FR,97415,Saint-Paul,974,04,55.3402,-21.0366,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,55.3402,-21.0366,commune,lieu_controle_inconnu
2014-234575b7-1,FR,97418,Sainte-Marie,974,04,55.5234,-20.9463,commune,referentiel_communes,,geo.api.gouv.fr 2026-09-11,organisme,55.5234,-20.9463,commune,commune_homonyme|lieu_controle_inconnu
2014-74ac76cd-1,FR,97422,Le Tampon,974,04,55.5701,-21.2250,commune,alias,,geo.api.gouv.fr 2026-09-11,organisme,55.5701,-21.2250,commune,lieu_controle_inconnu
